country;state;municipality;municipality - state;geocode;feature_id;class;class_level_0;class_level_1;class_level_2;class_level_3;class_level_4;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;13085,52605;16267,90085;20006,46543;22200,76284;22493,28955;23997,25908;25406,41832;27709,8216;34039,19871;41012,49028;53535,92912;65953,62693;72924,60665;77781,66335;81469,97065;86167,00859;90250,12338;99731,02798;109261,036;118769,194;128126,9563;135484,2298;140644,8597;141280,02;142507,2059;143769,9211;147887,7788;150639,1662;154133,2954;158681,5771;162465,7086;171533,2863;176622,3205;183332,6563;195439,2592;206889,9804;227967,114;249958,6291;256503,7172
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;90,84814566;115,8580031;182,934168;233,8324968;238,2488618;250,4444479;257,3374188;258,0438297;261,3137777;261,3137771;265,9976327;276,8600553;300,2552304;329,1228932;351,9866062;366,2845409;389,4992378;428,0018013;462,901577;478,7958488;534,9445999;565,8515659;569,3836283;598,4415678;626,2774196;648,900144;661,4474844;673,1985176;676,379964;702,9877536;711,8256763;728,698236;736,2988233;749,2803766;754,2279799;757,5864373;764,5698797;765,4537178;792,1438313
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;11,84238094;0,088377173;0,088377173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,088383917;0;0;0;0,176727942;0;0;0;0;0;0,618670905;1,060493512;1,590742291;1,590742291;188,417689
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;3,445525397;3,533869672;3,533869672;3,533869672;3,268837415;3,268837415;3,268837415;3,533869672;3,533869672;3,533869672;3,533869672;3,533869672;3,533869672;3,268837415;3,268837415;3,268837415;3,268837415;3,18049314;3,268837225;3,268837225;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,18049314;3,357181311;3,357181311;3,18049314
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;30;Antropic;4. Non vegetated area;4.3. Mining;4.3. Mining;4.3. Mining;10,51527861;11,22218981;12,28254844;11,3105553;11,39892056;12,10582943;12,10583043;12,9011074;12,63601508;12,63601526;12,81274138;12,90110463;13,25455844;13,25455844;13,25455825;15,2869374;15,72875502;15,1102062;14,58001796;13,69637518;13,78473723;13,51964899;14,3149223;13,07782924;14,31492418;19,61675467;17,40765776;18,99821477;18,90984869;19,61676719;18,46803869;17,58439615;18,29131012;18,99822529;18,46803668;19,08658506;19,2633118;18,99822031;19,61676543
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;31;Antropic;5. Water and Marine Environment;5.2. Aquaculture;5.2. Aquaculture;5.2. Aquaculture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90,18408472;106,3495893;106,7028888
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;3640,97385;3705,72601;3786,939518;4261,017677;24800,19856;29519,48902;33631,15747;35066,85565;33947,31907;34408,20209;35877,69775;31938,41889;21060,17333;30014,60103;18616,45186;15093,30068;18457,14278;18321,78219;24125,60494;23147,76663;24460,78597;27550,10843;25967,31202;26058,86086;23804,14712;27025,12426;23218,37261;29724,57392;32879,46429;23589,50174;11148,62988;21795,78449;29352,12478;28778,11429;27296,61621;24365,63193;26871,20763;31895,23742;32464,85246
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60,12940799;304,7972574;902,4797673;1432,845265;4131,477387;5965,854583;10607,13831;10617,73296;10624,62582
Brasil;Rondônia;Candeias do Jamari;Candeias do Jamari - RO;1100809;32;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;3,44658443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,799632477;38,52301838;52,74737405;32,59936512;37,98971447;82,4351046;145,612828;101,4400124;47,09453832;48,41848054;50,892715;79,4989355;73,84670361;56,54059437;111,9070885;3916,281189;3779,864297;5219,256233;6719,682527;6127,330243;5174,72088;538,1832419;635,3030802;672,0920734
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;66324,47987;63106,0087;62039,20823;59689,93516;57910,6557;57299,2134;56275,94941;55252,55435;53412,52428;49973,4021;45889,0852;42452,16237;40024,57208;37832,36859;35625,59416;33941,59998;32273,96717;30792,12206;29201,87598;28221,36566;27149,37123;26665,30854;26519,07649;26338,09458;26284,79669;26194,32781;26202,81008;26161,58883;26229,59043;25851,6816;25233,93735;24251,34454;23597,30172;23084,74955;22799,94;22414,05683;21947,45443;21547,97414;20406,46214
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;5554,201611;5530,361625;5206,391554;4818,011811;4421,57539;4244,772813;4231,261463;4197,156511;4127,12977;3917,751986;3620,189016;3368,291426;3029,696659;2857,55759;2702,517978;2557,99461;2401,023032;2240,280454;2070,752938;1971,964894;1933,22225;1907,453338;1893,519975;1876,705359;1928,502682;1942,969958;2079,866847;2177,767089;2140,336309;2027,363908;1977,403355;1954,176719;1898,433803;1872,227717;1998,623538;2068,221505;1817,274578;1531,080058;1411,344315
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;2360,151569;2236,45938;2216,119724;2124,51157;2101,807065;2119,34132;2161,770976;2177,461454;2196,048372;2178,943903;2170,261963;2137,127457;2102,932827;2091,185313;2080,662742;2063,026843;2065,481713;2078,457383;2071,794749;2084,686952;2083,283971;2097,046061;2116,334833;2115,019832;2125,188638;2133,516496;2136,320519;2140,876941;2163,408218;2165,95231;2163,411445;2169,987607;2175,684321;2174,720575;2161,306629;2146,13907;2134,129322;2109,497524;2115,916975
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;436,5391151;305,5696307;304,2553542;285,1450882;281,8141969;284,618629;285,4931792;280,4098166;285,4919254;281,9855125;278,4798901;264,6290425;265,0677796;264,2782738;260,8568182;264,0150136;261,2967232;262,3478685;246,4815696;250,6896111;257,6120061;257,964226;257,700933;256,2106114;259,7155762;261,4681698;264,3611017;266,9915622;279,088476;274,5307515;267,4284724;266,0270505;295,8279194;265,5869714;278,0336614;267,5161326;242,3588206;158,0855786;15,78526226
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;669,5829231;558,8836575;505,2380472;478,3294132;415,7459494;387,4335362;386,7320797;363,2392907;327,7414841;317,4011477;309,510737;294,0830407;291,7161052;281,9011753;272,4354948;258,1473005;253,417607;246,1412381;294,7028;300,3991675;291,6308056;274,276658;254,1172477;242,6351061;249,2967523;246,9301905;238,4295144;235,2731196;237,2018472;233,9583963;235,0961033;235,0099371;233,8691761;235,008257;242,1960975;252,3687005;237,0264159;162,4295823;107,19568
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;13607,10357;17188,29961;18652,3537;21513,60627;23777,67878;24568,11202;25558,60164;26595,15076;28477,50425;32154,94247;36551,72872;40283,41574;43085,54881;45460,06081;47845,28751;49735,96875;51502,44672;53026,75862;54814,40533;55978,398;57076,43836;57502,56026;57643,79249;57851,58929;57853,97111;57884,82647;57630,32707;57486,01752;57025,59088;57309,29533;57713,01872;58366,34089;58619,11657;58634,98077;58723,80531;58959,71735;59725,5696;60555,56781;61961,03649
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;28,57804835;39,27274827;42,16586095;43,91891761;46,02267237;47,25007039;48,65272798;50,0554298;53,91256561;54,26324924;55,40297905;57,15637604;61,4522423;62,85497309;64,52072084;65,74783738;68,90387343;72,76121559;73,28722429;75,39126801;77,40727924;80,29990606;80,38757679;81,0011764;81,79017716;82,2285324;84,42030814;86,34906385;88,36537579;89,85560807;89,94328132;90,20629309;90,29396406;90,90765784;91,6089473;92,8360807;93,88790441;96,51740872;98,09522418
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,242468243;3,417736536;22,25920457
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,717171753;2,804823254;2,804823254;2,717171753;2,629520575;2,629520575;2,717171753;2,717171753;2,717171753;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,629520575;2,892470996;2,717171753;2,629520575
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;31;Antropic;5. Water and Marine Environment;5.2. Aquaculture;5.2. Aquaculture;5.2. Aquaculture;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,082529486;5,082529486;5,082529486
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;294,3696202;314,3576771;313,8311234;326,1053737;324,2638372;328,8218005;331,1021235;363,5359828;398,5975278;399,208043;403,7656811;422,6104909;418,5770924;429,4445241;427,7758253;386,9263215;383,7699305;389,6434793;347,5693431;334,4187265;338,4517855;362,8188855;381,5766203;392,7971064;389,2022797;392,4457525;398,9317617;406,4699193;376,2275912;380,8720129;397,7044025;398,2275405;376,0542616;398,0545643;410,413784;393,3200153;395,1621645;427,6794518;447,2300859
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,60778417;10,52007275;0;4,1195883;43,21558293;39,00833839;0,701320685;2,455413385;10,34335787;31,11191986;109,8132702;340,479468;646,7740587;943,8762352;1165,07164;1436,945251;1725,391784;1910,33387;2536,290045;2572,132882;2574,236897
Brasil;Rondônia;Castanheiras;Castanheiras - RO;1100908;33;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;4,5572729;0,35057016;0;0;0;0;0;0;0,613421198;1,665177692;1,051756494;0;0;0;0;6,136945532;69,2568213;171,0512684;148,1735243;51,81689769;72,23356247;127,8037844;89,92950554;86,58984477;106,4860284;138,482456;233,8406868;287,2052839;630,0288557;605,6618596;554,9340658;604,4544364;827,9978678;1086,469934;848,3315017;775,1416876;141,9100135;110,0988905;115,0064457
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;447953,3841;425665,0083;416593,7807;408792,2951;397283,0523;392829,1654;388285,0786;374008,5837;365565,2571;357824,0061;340777,6651;327183,2042;320892,4767;312509,5473;303924,7961;300231,1386;297268,3964;292302,7643;272577,7278;261878,81;256132,7575;253898,8372;252732,4438;251072,5405;250623,6653;251053,1471;250253,1352;250281,0274;250147,7194;250641,4322;250389,1301;249569,3168;248327,4898;247140,7741;244937,6501;242234,3632;239919,298;237191,5258;231644,9427
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;4;Natural;1. Forest;1.2. Savanna Formation;1.2. Savanna Formation;1.2. Savanna Formation;5785,766382;5781,663071;5711,29392;5563,31147;5501,293511;5537,976275;5525,376746;5662,949886;5823,888682;5913,901849;5940,603931;5906,638724;5720,474981;5558,978666;5545,450617;5648,691622;5516,039903;5362,717227;5445,957697;5356,6019;5138,196349;5341,044476;5615,936727;5755,618163;5866,745863;5881,301943;5798,509321;5570,984046;5489,940957;5913,169477;6026,228557;5914,410512;5657,164876;5649,16574;5643,053437;5692,889392;5670,180568;5139,435093;3784,212924
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;6;Natural;1. Forest;1.4 Floodable Forest;1.4 Floodable Forest;1.4 Floodable Forest;233,6206796;229,7796765;225,764655;216,7744289;218,1722341;216,1646355;216,6012757;214,857062;212,4998725;213,369863;214,5037561;213,7175707;209,8740756;211,3557899;214,5825412;223,7502328;224,1881406;224,9740482;225,2362847;224,8875367;224,7111885;223,8377482;221,6559476;216,595406;216,7724202;215,0272838;215,2017559;216,5993935;217,7359945;218,4349549;208,65979;205,3454665;209,7961615;213,8099094;213,3738682;214,6821063;216,8659585;209,8814057;185,263237
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;11;Natural;2. Non Forest Natural Formation;2.1. Wetland;2.1. Wetland;2.1. Wetland;524,6850211;555,8416116;565,8012738;560,5654917;560,9097547;527,3072973;511,7739662;505,5756719;517,1118275;568,0972666;563,1192486;496,247209;489,7977938;519,20158;417,4205416;404,173807;458,0464321;456,7254479;487,0960736;494,5965915;438,2147493;468,7650784;461,5216933;505,4256687;427,3223414;422,3633805;417,6609111;398,3738162;575,4936879;558,2224993;515,7482242;657,8202127;591,2563518;525,1030733;456,6788406;431,6398388;394,7135544;244,4774093;136,2197488
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;12;Natural;2. Non Forest Natural Formation;2.2. Grassland;2.2. Grassland;2.2. Grassland;9828,213418;11968,66809;11329,06919;11153,45854;11062,00064;10725,36226;11091,64189;10901,37582;10902,27106;10402,38172;9618,439474;9233,668093;9385,990646;9433,476878;9415,829188;9565,80015;9604,138176;9520,778412;9443,175942;9358,773794;9243,635536;9130,601129;9075,602745;8988,066713;8633,512469;8492,187604;8616,246665;8625,767129;8479,890376;8081,515809;8037,086834;8002,534396;8012,574938;8020,845345;8105,243569;8291,424512;8073,907872;7921,923463;8186,842785
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;15;Antropic;3. Farming;3.1. Pasture;3.1. Pasture;3.1. Pasture;46875,38681;66970,58951;76140,12096;84036,56772;95597,981;100325,9554;104964,217;119315,3092;127720,1782;135742,7371;153539,2598;167565,633;174098,2036;182609,9167;191021,3535;194574,0731;197415,059;202241,5364;221204,9031;230320,1655;233474,2203;233958,3959;233994,3201;234871,4649;232454,7025;230750,186;231412,3793;230493,6598;227940,2029;223969,8639;220962,294;220611,8644;218215,6889;217975,3868;218418,0931;219557,1432;221944,5;225354,886;232261,3074
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;24;Antropic;4. Non vegetated area;4.2. Urban Area;4.2. Urban Area;4.2. Urban Area;23,50595075;25,86374011;29,1821861;29,53176563;36,60443154;53,89287041;55,72627094;66,46735071;69,8729265;71,3578012;80,61738358;88,21697276;97,99995898;99,66068671;112,2387037;120,187937;124,4685145;129,9705476;134,3388304;140,9768429;156,6129444;183,3394724;191,2858764;215,0410513;220,0193693;227,9678525;240,3674637;259,3195068;266,3056972;281,3255795;285,693158;296,5227318;306,3962715;320,9829777;323,6028207;325,0879373;326,3973993;326,2227172;327,8825198
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;25;Natural/Antropic;4. Non vegetated area;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;4.4. Other non Vegetated Areas;0;0;1,658980383;4,365722534;1,309716638;0;0;0;0;0;0;1,57243526;3,756711621;5,327627692;11,87267864;11,08624552;11,26061395;10,30015399;41,16804653;32,37062199;22,16948895;26,10611429;27,59752056;24,27558284;12,7505638;6,114435413;6,551096246;5,240595721;7,424634027;7,86329679;4,543099353;1,485750879;0;2,967879681;4,190252106;3,841054889;58,40597365;87,2017219;66,771722
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;29;Natural;2. Non Forest Natural Formation;2.4. Rocky Outcrop;2.4. Rocky Outcrop;2.4. Rocky Outcrop;541,0190728;539,4479743;540,5830132;539,796833;539,6222607;539,9714642;539,7093941;539,4476618;539,3603835;539,7971112;539,5352148;538,7493466;538,4872176;538,1379741;538,1379566;537,8762321;537,7888438;537,876254;537,9635166;538,3127606;538,7492771;538,7496007;538,6621327;539,3606508;539,7968957;539,4479681;539,2731697;538,9238675;539,8841087;539,9712046;540,7568837;540,5825394;539,7964993;540,3205339;540,2333476;540,495322;538,9238904;537,3515881;534,99395
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;30;Antropic;4. Non vegetated area;4.3. Mining;4.3. Mining;4.3. Mining;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72,88385999;79,25581851;78,99395187
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;33;Natural;5. Water and Marine Environment;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;5.1. River, Lake and Ocean;616,7942634;646,2950684;666,4549251;745,9839594;717,3637985;780,9154008;800,0363694;843,4235152;871,8802982;927,4089792;951,1651145;1075,038801;1113,010928;1033,329943;1130,153966;816,1546363;757,5604666;830,8170035;820,1837276;833,9755784;834,3280959;800,8059952;852,5832117;842,2635734;1003,087655;1054,745906;1023,049861;1033,256624;908,4907367;1015,972832;1116,544127;1034,578591;1028,361871;1057,459787;1129,407146;1129,853573;1051,43263;1208,60895;1280,89732
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;39;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.1. Soybean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33,69008818;78,72440061;299,0307446;498,2738859;831,4419228;2013,101614;3018,933991;4942,162488;5281,753522;5420,07682;7148,891254;5993,90097;5010,99083;8730,33454;10875,30394;13600,95544;14640,51339;18280,17463;20999,96436;22931,31316;25078,45951;28481,19091;28571,31355;28923,70907
Brasil;Rondônia;Chupinguaia;Chupinguaia - RO;1100924;34;41;Antropic;3. Farming;3.2. Agriculture;3.2.1. Temporary Crop;3.2.1.5. Other Temporary Crops;315,2160517;314,4347377;893,8818664;1054,9407;1179,282079;1160,880655;707,4301941;639,6018658;475,271301;494,5338901;472,6827681;394,9053381;147,5191391;178,6585468;365,7559198;530,9689737;701,9209001;780,1012644;1281,566842;2686,678743;4480,894672;5108,174981;4043,819486;4385,185964;7279,139478;6906,21105;8181,315958;10263,44874;9394,168677;10594,51609;11009,95149;11222,61693;11528,89136;10250,81125;9994,752103;9197,712075;5948,891144;5825,50819;5285,554447
Brasil;Rondônia;Cujubim;Cujubim - RO;1100940;35;0;Undefined;6. Not Observed;6. Not Observed;6. Not Observed;6. Not Observed;0,088207471;0,088204156;0;0,088336255;0,088336255;0;0;0;0;0;0,088336316;0;0;0;0,176629547;0,264885114;0,17662417;0,088266138;0;0;0;0;0;0,088255249;0,088255249;0;0;0;0;0;0;0,088334784;0;0;0;0;0;0;0
Brasil;Rondônia;Cujubim;Cujubim - RO;1100940;35;3;Natural;1. Forest;1.1. Forest Formation;1.1. Forest Formation;1.1. Forest Formation;378621,1024;374643,2506;372796,6469;371369,0824;370365,3988;369901,5511;368814,7019;367443,3526;366386,5313;361047,6169;356037,2477;349052,2715;346132,1352;342345,456;337504,962;332254,3578;324828,5483;316608,9195;303769,8649;289859,2811;272367,6092;266821,3441;260945,2976;256331,0779;251987,7795;247655,6297;241555,3704;236826,1549;229549,086;226850,2146;219524,608;209575,661;202422,5636;193847,6232;180251,5526;169104,3303;156290,2534;144564,0479;138546,0504
