BIOMA,ESTADO,MUNICIPIO,AREAHA,ANODETEC,VPRESSAO
Mata Atlântica,BAHIA,Itagibá,7.65,2019,agriculture
Cerrado,BAHIA,Luís Eduardo Magalhães,8.11,2019,agriculture
Caatinga,BAHIA,Carinhanha,0.26,2019,agriculture
Mata Atlântica,BAHIA,Esplanada,18.39,2019,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,0.42,2019,agriculture
Mata Atlântica,BAHIA,Inhambupe,13.27,2019,agriculture
Caatinga,BAHIA,Jacobina,4.27,2019,agriculture
Caatinga,BAHIA,Iaçu,27.15,2019,agriculture
Cerrado,BAHIA,Barreiras,8.66,2019,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,409.9,2019,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,15.82,2019,agriculture
Cerrado,BAHIA,Barreiras,0.34,2019,agriculture
Cerrado,BAHIA,Cotegipe,55.24,2019,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,8.37,2019,agriculture
Cerrado,BAHIA,Riachão das Neves,330.45,2019,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,197.54,2019,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,13.05,2019,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,7.93,2019,agriculture
Caatinga,BAHIA,Iuiu,96.14,2019,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,6.14,2019,agriculture
Caatinga,BAHIA,Wanderley,4.02,2019,agriculture
Caatinga,BAHIA,Barra,26.94,2019,agriculture
Caatinga,BAHIA,Wanderley,21.97,2019,agriculture
Mata Atlântica,BAHIA,Santa Cruz Cabrália,13.57,2019,agriculture
Mata Atlântica,BAHIA,Itajuípe,14.76,2019,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,9.56,2019,agriculture
Mata Atlântica,BAHIA,Belmonte,7.09,2019,agriculture
Mata Atlântica,BAHIA,Itambé,5.39,2019,agriculture
Mata Atlântica,BAHIA,Camaçari,1.75,2019,agriculture
Mata Atlântica,BAHIA,Entre Rios,7.9,2019,agriculture
Mata Atlântica,BAHIA,Una,4.21,2019,agriculture
Mata Atlântica,BAHIA,Santa Luzia,11.45,2019,agriculture
Mata Atlântica,BAHIA,Camaçari,0.99,2019,urban_expansion
Mata Atlântica,BAHIA,Valença,4.82,2019,agriculture
Mata Atlântica,BAHIA,Santa Luzia,2.21,2019,agriculture
Mata Atlântica,BAHIA,Uruçuca,2.06,2019,agriculture
Mata Atlântica,BAHIA,Taperoá,2.46,2019,agriculture
Caatinga,BAHIA,Wanderley,41.91,2020,agriculture
Cerrado,BAHIA,Correntina,113.3,2020,agriculture
Cerrado,BAHIA,Correntina,25.66,2020,agriculture
Caatinga,BAHIA,Carinhanha,25.02,2020,agriculture
Caatinga,BAHIA,Sebastião Laranjeiras,21.89,2020,agriculture
Mata Atlântica,BAHIA,Entre Rios,109.8,2020,agriculture
Mata Atlântica,BAHIA,Itanagra,0.87,2020,agriculture
Mata Atlântica,BAHIA,Camamu,2.19,2020,agriculture
Mata Atlântica,BAHIA,Ubaitaba,3.67,2020,agriculture
Mata Atlântica,BAHIA,Piraí do Norte,1.19,2020,agriculture
Mata Atlântica,BAHIA,Ibirapitanga,5.23,2020,agriculture
Mata Atlântica,BAHIA,Mascote,6.75,2020,agriculture
Mata Atlântica,BAHIA,Itagibá,0.67,2020,agriculture
Caatinga,BAHIA,Jequié,4.56,2020,agriculture
Caatinga,BAHIA,Miguel Calmon,1.73,2020,agriculture
Mata Atlântica,BAHIA,Barra do Choça,10.57,2020,agriculture
Caatinga,BAHIA,Piripá,35.49,2020,agriculture
Mata Atlântica,BAHIA,Entre Rios,1.17,2020,agriculture
Caatinga,BAHIA,Presidente Jânio Quadros,5.66,2020,agriculture
Caatinga,BAHIA,Canudos,22.48,2020,agriculture
Cerrado,BAHIA,Catolândia,17.75,2020,agriculture
Cerrado,BAHIA,Baianópolis,42.0,2020,agriculture
Caatinga,BAHIA,Brumado,5.56,2020,agriculture
Cerrado,BAHIA,Cristópolis,17.39,2020,agriculture
Caatinga,BAHIA,Itaberaba,17.67,2020,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,3.36,2020,agriculture
Caatinga,BAHIA,Condeúba,16.33,2020,agriculture
Caatinga,BAHIA,Cotegipe,76.55,2020,agriculture
Caatinga,BAHIA,Carinhanha,5.95,2020,agriculture
Caatinga,BAHIA,Angical,13.97,2020,agriculture
Caatinga,BAHIA,Carinhanha,8.42,2020,agriculture
Caatinga,BAHIA,Cotegipe,5.43,2020,agriculture
Mata Atlântica,BAHIA,Encruzilhada,22.08,2020,agriculture
Mata Atlântica,BAHIA,Esplanada,4.37,2020,agriculture
Mata Atlântica,BAHIA,Coração de Maria,4.34,2020,agriculture
Cerrado,BAHIA,São Desidério,5.07,2020,agriculture
Caatinga,BAHIA,Mucugê,24.69,2020,agriculture
Cerrado,BAHIA,São Desidério,298.01,2020,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,2.04,2020,agriculture
Cerrado,BAHIA,Baianópolis,3.9,2020,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,6.28,2020,agriculture
Cerrado,BAHIA,Cocos,6.05,2020,agriculture
Caatinga,BAHIA,Brejolândia,4.99,2020,agriculture
Caatinga,BAHIA,Brejolândia,2.18,2020,agriculture
Caatinga,BAHIA,Quijingue,8.24,2020,agriculture
Caatinga,BAHIA,Buritirama,5.32,2020,agriculture
Caatinga,BAHIA,Xique-Xique,29.37,2020,agriculture
Caatinga,BAHIA,Presidente Jânio Quadros,36.08,2020,agriculture
Mata Atlântica,BAHIA,Una,2.17,2020,agriculture
Mata Atlântica,BAHIA,Aurelino Leal,1.72,2020,agriculture
Caatinga,BAHIA,Riacho de Santana,6.3,2020,agriculture
Cerrado,BAHIA,Cristópolis,5.0,2020,agriculture
Caatinga,BAHIA,Muquém do São Francisco,7.88,2020,agriculture
Cerrado,BAHIA,Barreiras,34.18,2020,agriculture
Caatinga,BAHIA,Nova Soure,35.19,2020,agriculture
Caatinga,BAHIA,Urandi,3.34,2020,agriculture
Mata Atlântica,BAHIA,Tremedal,9.96,2020,agriculture
Caatinga,BAHIA,Iaçu,5.44,2020,agriculture
Caatinga,BAHIA,Conceição do Coité,2.99,2020,agriculture
Caatinga,BAHIA,Ibotirama,29.32,2020,agriculture
Caatinga,BAHIA,Muquém do São Francisco,3.3,2020,agriculture
Cerrado,BAHIA,Riachão das Neves,4.35,2020,agriculture
Caatinga,BAHIA,Caculé,0.52,2020,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,9.82,2020,agriculture
Mata Atlântica,BAHIA,Itabuna,1.93,2020,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,1.34,2020,agriculture
Cerrado,BAHIA,Baianópolis,4.35,2020,agriculture
Mata Atlântica,BAHIA,Iguaí,35.42,2020,agriculture
Mata Atlântica,BAHIA,Entre Rios,2.6,2020,agriculture
Mata Atlântica,BAHIA,Itororó,19.28,2020,agriculture
Mata Atlântica,BAHIA,Caatiba,1.51,2020,agriculture
Mata Atlântica,BAHIA,Camamu,0.67,2020,agriculture
Caatinga,BAHIA,Caetité,4.34,2020,agriculture
Caatinga,BAHIA,Brejolândia,10.09,2020,agriculture
Mata Atlântica,BAHIA,Ituberá,5.93,2020,agriculture
Mata Atlântica,BAHIA,Itororó,3.67,2020,agriculture
Mata Atlântica,BAHIA,Planalto,18.49,2020,agriculture
Caatinga,BAHIA,Wanderley,1.63,2020,agriculture
Cerrado,BAHIA,Baianópolis,13.17,2020,agriculture
Caatinga,BAHIA,Sebastião Laranjeiras,5.47,2020,agriculture
Caatinga,BAHIA,Ituaçu,9.93,2020,agriculture
Caatinga,BAHIA,Santana,10.45,2020,agriculture
Caatinga,BAHIA,Angical,5.72,2020,agriculture
Caatinga,BAHIA,Wanderley,61.13,2020,agriculture
Mata Atlântica,BAHIA,Una,6.15,2020,agriculture
Mata Atlântica,BAHIA,Aurelino Leal,3.11,2020,agriculture
Caatinga,BAHIA,Jacaraci,4.4,2020,agriculture
Caatinga,BAHIA,Jaborandi,5.04,2020,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,0.62,2020,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,0.74,2020,agriculture
Caatinga,BAHIA,Malhada de Pedras,0.6,2020,agriculture
Caatinga,BAHIA,Brumado,13.96,2020,agriculture
Caatinga,BAHIA,Iaçu,68.41,2020,agriculture
Cerrado,BAHIA,Urandi,13.86,2020,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,1.26,2020,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,4.73,2020,agriculture
Caatinga,BAHIA,Nova Soure,4.04,2020,agriculture
Mata Atlântica,BAHIA,Ilhéus,1.67,2020,agriculture
Caatinga,BAHIA,Mundo Novo,9.93,2020,agriculture
Caatinga,BAHIA,Morro do Chapéu,7.9,2020,agriculture
Mata Atlântica,BAHIA,Cândido Sales,2.05,2020,agriculture
Caatinga,BAHIA,Wanderley,36.43,2021,agriculture
Mata Atlântica,BAHIA,Itamaraju,2.79,2021,agriculture
Caatinga,BAHIA,Muquém do São Francisco,11.64,2021,agriculture
Mata Atlântica,BAHIA,Nilo Peçanha,1.39,2021,agriculture
Mata Atlântica,BAHIA,Nilo Peçanha,1.23,2021,agriculture
Mata Atlântica,BAHIA,Planalto,16.29,2021,agriculture
Caatinga,BAHIA,Itaguaçu da Bahia,102.81,2021,agriculture
Caatinga,BAHIA,Morro do Chapéu,8.08,2021,agriculture
Caatinga,BAHIA,Matina,4.22,2021,agriculture
Cerrado,BAHIA,Caetité,3.19,2021,agriculture
Caatinga,BAHIA,Paratinga,2.47,2021,agriculture
Cerrado,BAHIA,Correntina,11.69,2021,agriculture
Caatinga,BAHIA,Angical,4.9,2021,agriculture
Mata Atlântica,BAHIA,Ituberá,3.23,2021,agriculture
Mata Atlântica,BAHIA,Wenceslau Guimarães,4.66,2021,agriculture
Mata Atlântica,BAHIA,Itapebi,2.8,2021,agriculture
Mata Atlântica,BAHIA,Itororó,3.61,2021,agriculture
Caatinga,BAHIA,Antônio Gonçalves,12.19,2021,agriculture
Caatinga,BAHIA,Angical,7.1,2021,agriculture
Caatinga,BAHIA,Brumado,1.5,2021,agriculture
Cerrado,BAHIA,Macaúbas,0.8,2021,agriculture
Caatinga,BAHIA,Paratinga,1.67,2021,agriculture
Cerrado,BAHIA,Riachão das Neves,3.18,2021,agriculture
Cerrado,BAHIA,Caetité,0.79,2021,agriculture
Caatinga,BAHIA,Caturama,1.22,2021,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,6.06,2021,agriculture
Cerrado,BAHIA,São Desidério,2.51,2021,agriculture
Caatinga,BAHIA,Seabra,8.57,2021,agriculture
Cerrado,BAHIA,Baianópolis,4.12,2021,agriculture
Caatinga,BAHIA,Condeúba,2.08,2021,agriculture
Caatinga,BAHIA,Rio de Contas,1.11,2021,agriculture
Caatinga,BAHIA,Morro do Chapéu,2.96,2021,agriculture
Caatinga,BAHIA,Barra da Estiva,32.11,2021,urban_expansion
Caatinga,BAHIA,Iramaia,9.29,2021,agriculture
Caatinga,BAHIA,Cotegipe,14.21,2021,agriculture
Caatinga,BAHIA,Sento Sé,50.54,2021,agriculture
Caatinga,BAHIA,Jussiape,1.46,2021,others
Caatinga,BAHIA,Cansanção,19.24,2021,agriculture
Mata Atlântica,BAHIA,Água Fria,1.51,2021,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,5.12,2021,agriculture
Caatinga,BAHIA,Fátima,6.28,2021,agriculture
Caatinga,BAHIA,Ribeira do Pombal,2.89,2021,agriculture
Caatinga,BAHIA,Seabra,0.94,2021,others
Caatinga,BAHIA,Morro do Chapéu,1.05,2021,agriculture
Mata Atlântica,BAHIA,Belmonte,6.55,2021,agriculture
Mata Atlântica,BAHIA,Encruzilhada,12.2,2021,agriculture
Mata Atlântica,BAHIA,Caravelas,6.66,2021,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,3.17,2020,others
Cerrado,BAHIA,Luís Eduardo Magalhães,1.46,2020,agriculture
Caatinga,BAHIA,Serra do Ramalho,10.1,2020,agriculture
Cerrado,BAHIA,Correntina,12.24,2020,agriculture
Cerrado,BAHIA,Jaborandi,1.27,2020,agriculture
Caatinga,BAHIA,Carinhanha,5.28,2020,agriculture
Cerrado,BAHIA,Barreiras,5.42,2020,agriculture
Cerrado,BAHIA,Barreiras,5.69,2020,agriculture
Cerrado,BAHIA,Barreiras,5.33,2020,agriculture
Caatinga,BAHIA,Angical,3.26,2020,others
Caatinga,BAHIA,Angical,5.43,2020,agriculture
Cerrado,BAHIA,Riachão das Neves,4.63,2020,agriculture
Caatinga,BAHIA,Angical,4.14,2020,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,2.3,2020,agriculture
Caatinga,BAHIA,Muquém do São Francisco,12.64,2020,agriculture
Caatinga,BAHIA,Barra,3.42,2020,agriculture
Caatinga,BAHIA,Wanderley,3.96,2020,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,10.96,2020,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,19.53,2020,agriculture
Caatinga,BAHIA,Wanderley,7.09,2020,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,4.53,2020,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,1.25,2020,others
Caatinga,BAHIA,Cotegipe,1.87,2020,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,1.1,2020,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,1.76,2020,agriculture
Cerrado,BAHIA,São Desidério,2.4,2020,agriculture
Cerrado,BAHIA,Catolândia,1.65,2020,agriculture
Caatinga,BAHIA,Sítio do Mato,1.11,2020,agriculture
Cerrado,BAHIA,Jaborandi,6.79,2020,agriculture
Cerrado,BAHIA,Baianópolis,3.71,2020,agriculture
Caatinga,BAHIA,Coribe,9.21,2020,others
Caatinga,BAHIA,Buritirama,2.23,2020,agriculture
Cerrado,BAHIA,Correntina,0.62,2020,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,10.47,2020,agriculture
Caatinga,BAHIA,Buritirama,1.13,2020,others
Caatinga,BAHIA,Mansidão,3.5,2020,others
Caatinga,BAHIA,Mansidão,0.39,2020,others
Caatinga,BAHIA,Buritirama,2.79,2020,others
Caatinga,BAHIA,Mansidão,1.59,2020,agriculture
Caatinga,BAHIA,Ibotirama,7.06,2020,others
Caatinga,BAHIA,Muquém do São Francisco,1.71,2020,agriculture
Caatinga,BAHIA,Sítio do Mato,3.15,2020,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,8.87,2020,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,1.04,2020,agriculture
Cerrado,BAHIA,Barreiras,6.02,2020,agriculture
Cerrado,BAHIA,Barreiras,0.45,2020,agriculture
Cerrado,BAHIA,Barreiras,9.65,2020,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,2.14,2020,agriculture
Caatinga,BAHIA,Cocos,7.39,2020,others
Caatinga,BAHIA,Carinhanha,7.18,2020,others
Caatinga,BAHIA,Carinhanha,2.41,2020,agriculture
Caatinga,BAHIA,Carinhanha,0.82,2020,agriculture
Caatinga,BAHIA,Carinhanha,6.65,2020,agriculture
Caatinga,BAHIA,Carinhanha,1.31,2020,agriculture
Caatinga,BAHIA,Licínio de Almeida,1.95,2021,agriculture
Cerrado,BAHIA,Caetité,1.44,2021,others
Caatinga,BAHIA,Serrinha,11.33,2021,agriculture
Cerrado,BAHIA,Riachão das Neves,9.86,2021,agriculture
Caatinga,BAHIA,Jaborandi,9.13,2021,agriculture
Cerrado,BAHIA,Coribe,16.67,2021,agriculture
Cerrado,BAHIA,Brejolândia,62.8,2021,agriculture
Mata Atlântica,BAHIA,Esplanada,2.88,2021,agriculture
Mata Atlântica,BAHIA,Planalto,15.23,2021,agriculture
Caatinga,BAHIA,Miguel Calmon,14.8,2021,agriculture
Caatinga,BAHIA,Casa Nova,16.34,2021,agriculture
Caatinga,BAHIA,Feira da Mata,13.3,2021,agriculture
Caatinga,BAHIA,Casa Nova,8.12,2021,agriculture
Caatinga,BAHIA,Euclides da Cunha,5.87,2021,others
Caatinga,BAHIA,Bom Jesus da Lapa,48.26,2021,agriculture
Caatinga,BAHIA,Ribeira do Pombal,0.96,2021,agriculture
Cerrado,BAHIA,Barreiras,114.2,2021,agriculture
Caatinga,BAHIA,Cícero Dantas,1.06,2021,others
Caatinga,BAHIA,Paulo Afonso,7.23,2021,others
Caatinga,BAHIA,Brumado,1.77,2021,agriculture
Caatinga,BAHIA,Tanhaçu,5.66,2021,agriculture
Caatinga,BAHIA,Brumado,2.92,2021,agriculture
Caatinga,BAHIA,Aracatu,1.12,2021,agriculture
Caatinga,BAHIA,Rio do Antônio,16.57,2021,agriculture
Caatinga,BAHIA,Jaborandi,20.93,2021,agriculture
Mata Atlântica,BAHIA,Castro Alves,55.42,2021,agriculture
Mata Atlântica,BAHIA,Itanagra,0.56,2021,agriculture
Caatinga,BAHIA,Serra Dourada,10.48,2021,others
Cerrado,BAHIA,Santa Rita de Cássia,9.45,2021,agriculture
Caatinga,BAHIA,Santa Rita de Cássia,89.06,2021,others
Caatinga,BAHIA,Boa Vista do Tupim,2.92,2021,others
Mata Atlântica,BAHIA,Cândido Sales,5.77,2021,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,9.71,2021,agriculture
Caatinga,BAHIA,Malhada,3.31,2021,others
Cerrado,BAHIA,Mansidão,161.84,2021,agriculture
Caatinga,BAHIA,Sento Sé,1.11,2021,agriculture
Caatinga,BAHIA,Serra do Ramalho,5.19,2021,agriculture
Caatinga,BAHIA,Juazeiro,5.02,2021,agriculture
Mata Atlântica,BAHIA,Belmonte,2.48,2021,agriculture
Mata Atlântica,BAHIA,Canavieiras,1.78,2021,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,1.13,2021,agriculture
Mata Atlântica,BAHIA,Caatiba,48.15,2021,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,0.36,2021,agriculture
Cerrado,BAHIA,São Desidério,1506.46,2021,agriculture
Caatinga,BAHIA,Sítio do Mato,103.5,2021,others
Mata Atlântica,BAHIA,Jequié,2.69,2021,agriculture
Caatinga,BAHIA,São Félix do Coribe,14.57,2021,agriculture
Cerrado,BAHIA,Baianópolis,56.96,2021,agriculture
Mata Atlântica,BAHIA,Cândido Sales,12.03,2021,agriculture
Caatinga,BAHIA,Angical,17.52,2021,agriculture
Caatinga,BAHIA,Boa Nova,2.91,2021,agriculture
Caatinga,BAHIA,Boa Vista do Tupim,35.98,2021,agriculture
Caatinga,BAHIA,Buritirama,1.66,2021,agriculture
Caatinga,BAHIA,Barra,1.31,2021,agriculture
Caatinga,BAHIA,Angical,5.59,2021,agriculture
Caatinga,BAHIA,Angical,1.42,2021,others
Caatinga,BAHIA,Angical,24.47,2021,others
Caatinga,BAHIA,Xique-Xique,10.36,2021,others
Caatinga,BAHIA,Santa Brígida,45.95,2021,agriculture
Caatinga,BAHIA,Serra do Ramalho,12.13,2021,agriculture
Caatinga,BAHIA,Matina,7.01,2021,others
Caatinga,BAHIA,Campo Formoso,4.59,2021,agriculture
Cerrado,BAHIA,Tanque Novo,6.42,2021,agriculture
Caatinga,BAHIA,Riacho de Santana,1.06,2021,others
Caatinga,BAHIA,Urandi,1.55,2021,others
Caatinga,BAHIA,Condeúba,4.34,2021,others
Caatinga,BAHIA,Piatã,3.09,2021,agriculture
Caatinga,BAHIA,Sento Sé,3.88,2021,others
Caatinga,BAHIA,Anagé,1.61,2021,others
Caatinga,BAHIA,Ribeira do Pombal,101.34,2021,others
Caatinga,BAHIA,Sátiro Dias,2.92,2021,agriculture
Caatinga,BAHIA,Sátiro Dias,86.87,2021,others
Caatinga,BAHIA,Canudos,11.35,2021,others
Caatinga,BAHIA,Malhada,34.16,2021,agriculture
Caatinga,BAHIA,São Félix do Coribe,50.09,2021,agriculture
Caatinga,BAHIA,Cotegipe,69.02,2021,agriculture
Caatinga,BAHIA,Mundo Novo,2.03,2021,agriculture
Caatinga,BAHIA,Maracás,22.96,2021,agriculture
Caatinga,BAHIA,Ibitiara,0.65,2021,agriculture
Caatinga,BAHIA,Buritirama,22.87,2021,agriculture
Mata Atlântica,BAHIA,Itambé,11.3,2022,agriculture
Mata Atlântica,BAHIA,Wenceslau Guimarães,1.43,2022,agriculture
Mata Atlântica,BAHIA,Itanagra,0.77,2022,agriculture
Mata Atlântica,BAHIA,Nilo Peçanha,0.88,2022,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,147.1,2022,agriculture
Caatinga,BAHIA,Bom Jesus da Lapa,4.22,2022,agriculture
Caatinga,BAHIA,Pilão Arcado,1.21,2022,agriculture
Caatinga,BAHIA,Campo Alegre de Lourdes,8.74,2022,agriculture
Caatinga,BAHIA,Valente,5.79,2022,agriculture
Caatinga,BAHIA,Ibotirama,1.86,2022,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,1260.73,2022,agriculture
Mata Atlântica,BAHIA,Itamaraju,1.88,2022,agriculture
Mata Atlântica,BAHIA,Conde,10.15,2022,agriculture
Mata Atlântica,BAHIA,Piraí do Norte,4.67,2022,agriculture
Mata Atlântica,BAHIA,Brejões,8.27,2022,agriculture
Cerrado,BAHIA,Barreiras,503.58,2022,agriculture
Cerrado,BAHIA,São Desidério,84.98,2022,agriculture
Cerrado,BAHIA,Tanque Novo,0.54,2022,agriculture
Caatinga,BAHIA,Matina,0.29,2022,others
Caatinga,BAHIA,Boquira,7.85,2022,others
Cerrado,BAHIA,Igaporã,0.37,2022,agriculture
Caatinga,BAHIA,Adustina,9.48,2022,agriculture
Caatinga,BAHIA,Riacho de Santana,1.22,2022,agriculture
Caatinga,BAHIA,Livramento de Nossa Senhora,2.41,2022,agriculture
Caatinga,BAHIA,Maracás,54.85,2022,others
Caatinga,BAHIA,Uauá,3.9,2022,agriculture
Caatinga,BAHIA,Igaporã,2.12,2022,agriculture
Caatinga,BAHIA,Pilão Arcado,2.43,2022,others
Caatinga,BAHIA,Piatã,2.52,2022,others
Cerrado,BAHIA,Santa Rita de Cássia,5.82,2022,agriculture
Cerrado,BAHIA,São Desidério,20.72,2022,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,1.08,2022,urban_expansion
Mata Atlântica,BAHIA,Valença,0.72,2022,agriculture
Mata Atlântica,BAHIA,Nova Canaã,4.75,2022,agriculture
Mata Atlântica,BAHIA,Itagibá,9.24,2022,agriculture
Mata Atlântica,BAHIA,Aratuípe,0.6,2022,agriculture
Mata Atlântica,BAHIA,Wenceslau Guimarães,0.46,2022,agriculture
Mata Atlântica,BAHIA,Valença,0.56,2022,agriculture
Mata Atlântica,BAHIA,Vitória da Conquista,7.01,2022,urban_expansion
Caatinga,BAHIA,Wanderley,8.29,2022,agriculture
Cerrado,BAHIA,Baianópolis,5.64,2022,agriculture
Caatinga,BAHIA,Caturama,23.69,2022,others
Caatinga,BAHIA,Jeremoabo,3.84,2022,others
Cerrado,BAHIA,Baianópolis,18.65,2022,agriculture
Caatinga,BAHIA,Morpará,19.05,2022,others
Cerrado,BAHIA,Santa Rita de Cássia,42.35,2022,agriculture
Caatinga,BAHIA,Barra,25.38,2022,agriculture
Caatinga,BAHIA,Cícero Dantas,5.58,2022,others
Cerrado,BAHIA,Caetité,5.78,2022,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,4.86,2022,agriculture
Caatinga,BAHIA,Valente,5.53,2022,agriculture
Cerrado,BAHIA,São Desidério,19.17,2022,agriculture
Caatinga,BAHIA,Barra,4.29,2022,others
Caatinga,BAHIA,Coribe,16.6,2022,others
Caatinga,BAHIA,Palmas de Monte Alto,43.56,2022,others
Caatinga,BAHIA,Monte Santo,7.29,2022,others
Caatinga,BAHIA,Cícero Dantas,20.81,2022,others
Caatinga,BAHIA,Jeremoabo,1.22,2022,others
Caatinga,BAHIA,Muquém do São Francisco,23.19,2022,others
Cerrado,BAHIA,Luís Eduardo Magalhães,729.73,2022,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,98.87,2022,agriculture
Cerrado,BAHIA,Santa Maria da Vitória,12.95,2022,agriculture
Caatinga,BAHIA,Buritirama,1.51,2022,others
Caatinga,BAHIA,Santa Brígida,2.49,2022,others
Caatinga,BAHIA,Macaúbas,1.68,2022,others
Caatinga,BAHIA,Pilão Arcado,2.14,2022,others
Caatinga,BAHIA,Buritirama,0.8,2022,others
Caatinga,BAHIA,Jeremoabo,4.59,2022,others
Caatinga,BAHIA,Riacho de Santana,36.44,2022,others
Caatinga,BAHIA,Umburanas,0.6,2022,others
Caatinga,BAHIA,Marcionílio Souza,11.81,2022,others
Caatinga,BAHIA,Marcionílio Souza,12.06,2022,others
Caatinga,BAHIA,Feira da Mata,1.63,2022,others
Mata Atlântica,BAHIA,Taperoá,0.77,2022,agriculture
Mata Atlântica,BAHIA,Camamu,0.89,2022,agriculture
Mata Atlântica,BAHIA,Encruzilhada,0.92,2022,agriculture
Mata Atlântica,BAHIA,Nova Viçosa,7.02,2019,agriculture
Cerrado,BAHIA,Barreiras,553.66,2019,agriculture
Caatinga,BAHIA,Santana,2.97,2019,agriculture
Cerrado,BAHIA,Barreiras,57.0,2019,agriculture
Caatinga,BAHIA,Buritirama,22.35,2019,agriculture
Caatinga,BAHIA,Sítio do Mato,22.41,2019,agriculture
Caatinga,BAHIA,Jaborandi,31.69,2019,agriculture
Cerrado,BAHIA,Cocos,4.1,2019,agriculture
Caatinga,BAHIA,Santana,17.74,2019,agriculture
Caatinga,BAHIA,Santana,16.72,2019,agriculture
Caatinga,BAHIA,Iuiu,5.37,2019,agriculture
Mata Atlântica,BAHIA,Santa Luzia,27.08,2019,agriculture
Mata Atlântica,BAHIA,Tremedal,8.24,2019,agriculture
Caatinga,BAHIA,Cotegipe,4.63,2019,agriculture
Mata Atlântica,BAHIA,Itapé,33.01,2019,agriculture
Mata Atlântica,BAHIA,Santa Luzia,3.39,2019,agriculture
Caatinga,BAHIA,Condeúba,7.98,2019,agriculture
Caatinga,BAHIA,Tapiramutá,2.31,2019,agriculture
Caatinga,BAHIA,Antônio Gonçalves,3.79,2019,agriculture
Caatinga,BAHIA,Palmas de Monte Alto,20.05,2019,agriculture
Cerrado,BAHIA,Baianópolis,17.09,2019,agriculture
Caatinga,BAHIA,Santana,25.86,2019,agriculture
Cerrado,BAHIA,São Desidério,1.84,2019,agriculture
Caatinga,BAHIA,Serra do Ramalho,7.97,2019,agriculture
Cerrado,BAHIA,Tabocas do Brejo Velho,4.25,2019,agriculture
Cerrado,BAHIA,Riachão das Neves,174.75,2019,agriculture
Caatinga,BAHIA,São Félix do Coribe,16.94,2019,agriculture
Mata Atlântica,BAHIA,Esplanada,0.99,2019,agriculture
Mata Atlântica,BAHIA,Iguaí,2.58,2019,agriculture
Mata Atlântica,BAHIA,Alcobaça,2.08,2019,agriculture
Mata Atlântica,BAHIA,Ubaíra,7.0,2019,agriculture
Mata Atlântica,BAHIA,Igrapiúna,1.41,2019,agriculture
Mata Atlântica,BAHIA,Camacan,3.76,2019,agriculture
Cerrado,BAHIA,Santa Rita de Cássia,68.99,2020,agriculture
Cerrado,BAHIA,Formosa do Rio Preto,18.02,2020,agriculture
Caatinga,BAHIA,Sítio do Mato,7.72,2020,agriculture
Mata Atlântica,BAHIA,Simões Filho,50.65,2020,agriculture
Caatinga,BAHIA,Euclides da Cunha,4.95,2020,agriculture
Mata Atlântica,BAHIA,Una,9.04,2020,agriculture
Mata Atlântica,BAHIA,Una,1.18,2020,agriculture
Mata Atlântica,BAHIA,Valença,2.66,2020,agriculture
Mata Atlântica,BAHIA,Taperoá,1.02,2020,agriculture
